,Date_time,Node ,Battery Current,PV sc Current,Wind Speed,Temperature,Humidity,Battery Voltage
35264,2018-08-25 01:39:10,"13,4",-13.6,-0.2,0.2,24.8,31.72,4.18
35268,2018-08-25 01:43:10,"13,4",-13.5,-0.2,0.26,24.6,32.27,4.18
35274,2018-08-25 01:49:11,"13,4",-13.7,0.1,0.78,24.52,32.47,4.18
35286,2018-08-25 02:01:13,"13,4",-13.6,-0.2,0.52,24.91,31.1,4.18
35290,2018-08-25 02:05:13,"13,4",-13.7,-0.5,-0.13,24.99,31.39,4.19
35306,2018-08-25 02:21:15,"13,4",-13.5,-0.4,0.91,24.95,30.18,4.18
35316,2018-08-25 02:31:17,"13,4",-13.7,-0.3,0.72,24.95,29.18,4.17
35330,2018-08-25 02:45:18,"13,4",-13.6,-0.4,-0.33,23.71,33.45,4.19
35344,2018-08-25 02:59:20,"13,4",-13.9,-0.2,0.98,22.96,35.66,4.18
35346,2018-08-25 03:01:21,"13,4",-13.7,-0.3,1.31,22.8,35.75,4.18
35350,2018-08-25 03:05:21,"13,4",-14.1,-0.1,1.18,22.77,35.44,4.18
35364,2018-08-25 03:19:23,"13,4",-13.7,-0.5,1.44,22.78,34.33,4.17
35378,2018-08-25 03:33:25,"13,4",-13.5,-0.6,0.91,22.93,36.69,4.17
35388,2018-08-25 03:43:27,"13,4",-13.7,-0.3,1.37,22.56,36.58,4.17
35396,2018-08-25 03:51:28,"13,4",-13.6,-0.4,0.98,22.59,35.08,4.17
35402,2018-08-25 03:57:29,"13,4",-13.6,-0.3,0.59,22.53,35.72,4.17
35406,2018-08-25 04:01:29,"13,4",-13.7,-0.4,0.2,22.49,34.27,4.18
35408,2018-08-25 04:03:30,"13,4",-13.6,0.0,0.52,22.52,33.44,4.17
35412,2018-08-25 04:07:30,"13,4",-13.7,-0.3,0.78,22.46,32.92,4.17
35414,2018-08-25 04:09:31,"13,4",-13.5,-0.1,-0.26,22.38,33.88,4.17
35422,2018-08-25 04:17:32,"13,4",-13.6,-0.3,0.78,22.54,32.3,4.17
35428,2018-08-25 04:23:33,"13,4",-13.7,-0.2,0.78,22.59,32.51,4.17
35436,2018-08-25 04:31:34,"13,4",-13.7,-0.1,0.59,22.51,32.5,4.17
35438,2018-08-25 04:33:34,"13,4",-13.9,-0.5,0.07,22.48,32.64,4.17
35448,2018-08-25 04:43:36,"13,4",-13.5,-0.3,1.05,22.32,31.93,4.17
35456,2018-08-25 04:51:37,"13,4",-13.8,-0.3,0.85,22.15,33.24,4.17
35458,2018-08-25 04:53:37,"13,4",-13.7,-0.1,0.39,22.15,33.38,4.17
35466,2018-08-25 05:01:38,"13,4",-13.8,-0.5,0.13,22.0,34.26,4.16
35472,2018-08-25 05:07:39,"13,4",-13.7,-0.1,0.91,21.98,33.81,4.17
35482,2018-08-25 05:17:41,"13,4",-13.8,-0.4,0.2,21.84,33.94,4.16
35484,2018-08-25 05:19:41,"13,4",-13.8,-0.1,0.2,21.82,33.9,4.16
35502,2018-08-25 05:37:44,"13,4",-13.5,-0.2,0.13,21.41,35.1,4.16
35508,2018-08-25 05:43:45,"13,4",-13.7,-0.3,0.26,21.23,35.77,4.15
35510,2018-08-25 05:45:45,"13,4",-13.8,-0.1,0.39,21.2,35.63,4.16
35514,2018-08-25 05:49:46,"13,4",-13.7,-0.3,0.78,21.17,35.66,4.16
35516,2018-08-25 05:51:46,"13,4",-13.8,-0.4,0.39,21.16,35.76,4.16
35526,2018-08-25 06:01:48,"13,4",-13.6,-0.2,0.59,20.76,39.31,4.16
35528,2018-08-25 06:03:48,"13,4",-13.7,-0.2,0.59,20.68,39.64,4.16
35532,2018-08-25 06:07:49,"13,4",-13.9,0.0,0.07,20.67,39.27,4.16
35534,2018-08-25 06:09:49,"13,4",-13.7,-0.2,0.39,20.62,38.73,4.16
35548,2018-08-25 06:23:51,"13,4",-13.7,-0.5,0.65,20.25,39.2,4.15
35552,2018-08-25 06:27:52,"13,4",-13.7,-0.3,0.98,20.24,39.2,4.15
35556,2018-08-25 06:31:53,"13,4",-13.8,-0.1,0.78,20.08,38.71,4.16
35558,2018-08-25 06:33:53,"13,4",-13.8,-0.2,1.05,20.04,40.71,4.15
35572,2018-08-25 06:47:55,"13,4",-13.7,-0.4,0.85,19.25,40.49,4.15
35580,2018-08-25 06:55:56,"13,4",-13.8,-0.3,1.18,19.05,43.31,4.16
35586,2018-08-25 07:01:57,"13,4",-13.7,-0.4,1.18,19.22,42.97,4.16
35590,2018-08-25 07:05:58,"13,4",-13.7,-0.2,0.26,19.46,42.57,4.16
35594,2018-08-25 07:09:59,"13,4",-13.7,-0.2,0.52,19.48,41.84,4.15
35624,2018-08-25 07:40:04,"13,4",-13.7,0.5,1.37,19.08,42.95,4.15
35642,2018-08-25 07:58:07,"13,4",-13.6,5.3,0.72,18.89,43.88,4.15
35644,2018-08-25 08:00:07,"13,4",-13.5,6.6,0.07,18.92,44.08,4.15
35664,2018-08-25 08:20:11,"13,4",13.6,27.7,0.0,18.83,43.97,4.16
35674,2018-08-25 08:30:12,"13,4",20.3,40.4,0.98,18.93,42.05,4.15
35680,2018-08-25 08:36:13,"13,4",29.5,49.0,0.78,18.89,42.5,4.17
35682,2018-08-25 08:38:14,"13,4",31.3,50.9,0.46,18.82,42.36,4.16
35684,2018-08-25 08:40:14,"13,4",35.3,54.5,0.59,18.77,42.92,4.16
35712,2018-08-25 09:08:19,"13,4",80.8,100.5,0.78,19.42,46.31,4.18
35714,2018-08-25 09:10:19,"13,4",85.1,103.8,0.85,19.5,46.74,4.19
35720,2018-08-25 09:16:20,"13,4",95.9,114.7,0.59,19.83,48.83,4.2
35726,2018-08-25 09:22:21,"13,4",77.9,124.3,1.18,20.15,51.28,4.19
35752,2018-08-25 09:48:25,"13,4",51.6,163.7,0.65,21.48,55.17,4.2
35756,2018-08-25 09:52:25,"13,4",49.4,170.4,1.18,21.64,56.91,4.2
35764,2018-08-25 10:00:26,"13,4",44.4,181.9,1.57,21.98,59.49,4.21
35770,2018-08-25 10:06:27,"13,4",41.0,190.5,1.05,22.3,57.96,4.21
35772,2018-08-25 10:08:28,"13,4",41.0,194.1,1.37,22.41,57.06,4.21
35780,2018-08-25 10:16:29,"13,4",37.5,203.9,1.76,22.5,57.04,4.21
35786,2018-08-25 10:22:29,"13,4",34.3,212.7,0.46,22.86,56.33,4.2
35788,2018-08-25 10:24:30,"13,4",33.5,216.1,1.63,22.96,55.35,4.21
35798,2018-08-25 10:34:31,"13,4",30.0,226.4,0.52,23.64,52.88,4.21
35802,2018-08-25 10:38:31,"13,4",28.3,233.7,1.44,23.55,51.45,4.21
35818,2018-08-25 10:54:33,"13,4",23.9,249.7,0.52,24.46,49.16,4.21
35822,2018-08-25 10:58:34,"13,4",22.5,256.8,1.44,24.89,47.46,4.21
35826,2018-08-25 11:02:34,"13,4",21.7,262.1,0.85,24.86,47.13,4.21
35830,2018-08-25 11:06:35,"13,4",20.8,266.2,0.85,24.77,47.48,4.21
35836,2018-08-25 11:12:35,"13,4",19.1,273.5,1.57,25.52,45.9,4.22
35844,2018-08-25 11:20:36,"13,4",18.0,283.1,0.91,26.24,43.13,4.22
35850,2018-08-25 11:26:37,"13,4",17.4,287.3,0.65,26.57,41.41,4.21
35858,2018-08-25 11:34:38,"13,4",16.3,291.5,1.05,26.46,41.54,4.21
35860,2018-08-25 11:36:38,"13,4",15.3,292.8,0.52,26.81,39.13,4.21
35862,2018-08-25 11:38:38,"13,4",15.2,296.6,0.39,27.0,37.74,4.21
35868,2018-08-25 11:44:39,"13,4",13.2,302.4,0.98,27.69,38.29,4.21
35870,2018-08-25 11:46:39,"13,4",13.1,287.9,0.85,27.99,38.08,4.21
35874,2018-08-25 11:50:39,"13,4",12.8,311.7,0.65,28.32,36.73,4.23
35876,2018-08-25 11:52:39,"13,4",12.9,287.9,1.37,28.26,36.48,4.21
35884,2018-08-25 12:00:40,"13,4",17.2,141.8,1.37,28.29,35.64,4.21
35886,2018-08-25 12:02:40,"13,4",-0.2,325.9,0.78,28.29,35.68,4.21
35910,2018-08-25 12:26:42,"13,4",0.1,335.1,0.85,29.9,27.26,4.21
35920,2018-08-25 12:36:43,"13,4",0.3,339.5,0.98,30.69,25.2,4.21
35936,2018-08-25 12:52:44,"13,4",-0.1,347.5,1.31,31.86,22.54,4.21
35938,2018-08-25 12:54:44,"13,4",-0.2,346.4,1.89,32.27,21.97,4.21
35960,2018-08-25 13:16:46,"13,4",-0.2,348.7,1.44,33.79,17.22,4.21
35968,2018-08-25 13:24:46,"13,4",-0.3,348.3,0.33,33.97,16.69,4.21
35988,2018-08-25 13:44:47,"13,4",-0.3,347.9,0.52,35.07,15.75,4.21
36000,2018-08-25 13:56:48,"13,4",-0.1,356.3,0.78,35.49,14.99,4.21
36002,2018-08-25 13:58:48,"13,4",-0.2,352.8,1.18,35.46,15.5,4.21
36008,2018-08-25 14:04:48,"13,4",0.0,353.8,0.91,35.97,14.86,4.22
36014,2018-08-25 14:10:48,"13,4",0.1,106.4,2.55,36.45,14.42,4.21
36020,2018-08-25 14:16:49,"13,4",-0.2,272.9,1.24,36.64,14.12,4.21
36034,2018-08-25 14:30:49,"13,4",0.0,353.0,1.57,37.0,14.91,4.21
36040,2018-08-25 14:36:49,"13,4",0.0,343.4,2.61,36.9,14.83,4.21
36070,2018-08-25 15:06:51,"13,4",-0.5,335.3,3.85,37.03,15.61,4.22
36078,2018-08-25 15:14:51,"13,4",-0.2,316.1,3.14,37.15,15.23,4.21
36082,2018-08-25 15:18:51,"13,4",-0.2,310.7,2.35,37.19,14.61,4.21
36104,2018-08-25 15:40:52,"13,4",0.0,291.7,1.89,37.17,14.14,4.21
36114,2018-08-25 15:50:53,"13,4",-0.1,288.8,3.07,37.28,14.22,4.21
36122,2018-08-25 15:58:53,"13,4",18.9,69.6,5.03,37.2,14.69,4.21
36136,2018-08-25 16:12:54,"13,4",15.3,81.1,1.76,36.71,14.97,4.21
36150,2018-08-25 16:26:54,"13,4",0.0,77.6,2.16,37.44,15.17,4.22
36164,2018-08-25 16:40:55,"13,4",-0.2,65.1,2.03,37.28,14.69,4.21
36178,2018-08-25 16:54:55,"13,4",-0.2,59.2,2.16,37.48,14.08,4.22
36186,2018-08-25 17:02:56,"13,4",-0.2,53.6,3.85,37.29,14.3,4.21
36200,2018-08-25 17:16:56,"13,4",-0.1,52.5,2.48,37.46,13.92,4.21
36210,2018-08-25 17:26:57,"13,4",0.2,49.3,3.33,37.58,14.08,4.21
36226,2018-08-25 17:42:57,"13,4",0.2,60.8,3.72,36.95,14.21,4.22
36240,2018-08-25 17:56:58,"13,4",-0.2,58.5,2.48,37.4,14.62,4.22
36242,2018-08-25 17:58:58,"13,4",-0.2,55.6,2.09,37.49,14.62,4.21
36244,2018-08-25 18:00:58,"13,4",0.0,54.2,2.29,37.45,14.35,4.21
36248,2018-08-25 18:04:58,"13,4",-0.1,54.5,3.72,37.31,14.19,4.22
36256,2018-08-25 18:12:59,"13,4",-0.4,72.6,2.09,36.99,14.64,4.22
36258,2018-08-25 18:14:59,"13,4",-0.1,78.6,2.55,36.77,14.98,4.21
36262,2018-08-25 18:18:59,"13,4",-0.1,76.4,4.18,37.05,14.6,4.22
36266,2018-08-25 18:22:59,"13,4",-0.3,77.6,3.46,36.73,14.82,4.21
36268,2018-08-25 18:24:59,"13,4",-0.2,76.1,4.44,36.52,15.04,4.21
36270,2018-08-25 18:26:59,"13,4",-0.2,73.6,3.07,36.33,15.34,4.21
36274,2018-08-25 18:31:00,"13,4",-0.2,69.1,3.07,36.45,15.08,4.22
36282,2018-08-25 18:39:00,"13,4",-0.2,59.2,3.07,36.74,14.67,4.22
36292,2018-08-25 18:49:00,"13,4",-0.1,49.8,3.14,36.75,14.67,4.23
36298,2018-08-25 18:55:01,"13,4",13.0,43.5,2.74,36.6,14.81,4.22
36304,2018-08-25 19:01:01,"13,4",15.4,37.7,3.53,36.43,15.12,4.22
36308,2018-08-25 19:05:01,"13,4",16.4,34.8,3.07,36.25,15.19,4.23
36328,2018-08-25 19:25:02,"13,4",15.6,24.1,2.42,35.58,15.54,4.23
36340,2018-08-25 19:37:03,"13,4",15.8,21.8,3.33,35.34,15.84,4.22
36344,2018-08-25 19:41:03,"13,4",-3.0,20.8,2.94,35.22,15.99,4.22
36358,2018-08-25 19:55:04,"13,4",-13.8,17.6,3.46,34.83,17.04,4.23
36364,2018-08-25 20:01:04,"13,4",14.4,16.2,2.09,34.69,16.65,4.21
36374,2018-08-25 20:11:05,"13,4",-13.8,13.2,2.87,34.35,16.94,4.22
36380,2018-08-25 20:17:05,"13,4",-14.1,11.4,2.48,33.92,17.53,4.22
36388,2018-08-25 20:25:06,"13,4",15.0,7.7,2.22,33.42,17.81,4.22
36392,2018-08-25 20:29:06,"13,4",-13.4,6.5,3.14,33.24,18.33,4.21
36394,2018-08-25 20:31:06,"13,4",-13.6,6.3,2.16,33.14,18.4,4.22
36398,2018-08-25 20:35:06,"13,4",-13.6,6.2,1.89,33.06,18.55,4.21
36408,2018-08-25 20:45:07,"13,4",-14.0,3.8,2.87,32.64,18.37,4.21
36428,2018-08-25 21:05:09,"13,4",-13.7,0.1,2.74,31.47,20.2,4.21
36440,2018-08-25 21:17:10,"13,4",-13.7,-0.2,0.91,31.16,20.93,4.21
36444,2018-08-25 21:21:10,"13,4",-14.0,-0.2,1.37,31.16,20.7,4.21
36456,2018-08-25 21:33:11,"13,4",-13.7,-0.5,1.63,30.88,20.91,4.21
36464,2018-08-25 21:41:12,"13,4",-13.4,-0.2,1.05,30.68,20.9,4.21
36466,2018-08-25 21:43:12,"13,4",-13.9,-0.1,1.18,30.6,20.89,4.21
36470,2018-08-25 21:47:13,"13,4",-13.4,-0.1,1.24,30.53,20.74,4.2
36484,2018-08-25 22:01:14,"13,4",-13.4,-0.4,0.72,30.27,21.1,4.2
36488,2018-08-25 22:05:15,"13,4",-13.8,-0.2,0.65,30.24,21.17,4.21
36496,2018-08-25 22:13:15,"13,4",-13.7,0.0,0.52,30.15,21.24,4.2
36512,2018-08-25 22:29:17,"13,4",-13.6,-0.3,0.13,29.95,21.71,4.21
36514,2018-08-25 22:31:17,"13,4",-13.5,-0.3,1.11,29.94,21.97,4.21
36516,2018-08-25 22:33:17,"13,4",-13.7,-0.3,0.59,29.93,21.82,4.21
36522,2018-08-25 22:39:18,"13,4",-13.8,-0.3,0.59,29.65,22.25,4.21
36530,2018-08-25 22:47:19,"13,4",-13.7,-0.4,0.72,29.08,23.14,4.2
36532,2018-08-25 22:49:19,"13,4",-13.8,-0.3,-0.13,28.98,22.65,4.2
36566,2018-08-25 23:23:23,"13,4",-13.8,-0.1,0.85,28.35,25.26,4.2
36578,2018-08-25 23:35:24,"13,4",-13.8,-0.3,-0.07,27.62,25.93,4.19
36600,2018-08-25 23:57:27,"13,4",-13.9,-0.2,0.78,27.06,27.27,4.19
36608,2018-08-26 00:05:28,"13,4",-13.8,-0.3,0.26,26.91,26.28,4.19
36612,2018-08-26 00:09:29,"13,4",-13.7,-0.2,0.39,26.87,26.89,4.19
36620,2018-08-26 00:17:30,"13,4",-13.6,-0.1,0.78,26.08,27.99,4.19
36628,2018-08-26 00:25:31,"13,4",-13.5,-0.2,1.11,26.15,28.28,4.19
36636,2018-08-26 00:33:32,"13,4",-13.9,-0.1,0.78,26.03,27.84,4.19
36640,2018-08-26 00:37:32,"13,4",-13.6,-0.3,0.98,25.75,28.54,4.19
36644,2018-08-26 00:41:33,"13,4",-13.8,-0.2,0.98,25.41,29.65,4.19
36650,2018-08-26 00:47:34,"13,4",-13.6,-0.3,0.72,25.36,29.22,4.19
36662,2018-08-26 00:59:35,"13,4",-13.9,-0.1,0.26,24.82,30.2,4.19
36672,2018-08-26 01:09:36,"13,4",-13.3,-0.2,0.59,25.07,29.3,4.19
36678,2018-08-26 01:15:37,"13,4",-13.5,-0.2,-0.07,25.18,28.42,4.18
36682,2018-08-26 01:19:38,"13,4",-13.8,-0.4,1.31,25.21,29.31,4.18
36684,2018-08-26 01:21:38,"13,4",-13.7,-0.2,1.05,25.16,27.91,4.18
36690,2018-08-26 01:27:39,"13,4",-14.0,-0.3,0.65,25.14,29.98,4.18
36706,2018-08-26 01:43:41,"13,4",-13.7,-0.3,-0.07,24.84,30.53,4.19
36714,2018-08-26 01:51:42,"13,4",-13.7,-0.4,1.05,24.57,30.93,4.18
36720,2018-08-26 01:57:43,"13,4",-13.8,-0.5,1.37,24.38,31.83,4.18
36722,2018-08-26 01:59:43,"13,4",-13.7,-0.3,0.2,24.29,32.45,4.19
36726,2018-08-26 02:03:43,"13,4",-13.4,-0.2,0.91,24.04,33.13,4.18
36730,2018-08-26 02:07:44,"13,4",-13.8,-0.4,0.59,23.62,33.58,4.17
36734,2018-08-26 02:11:44,"13,4",-13.8,-0.2,0.65,23.34,34.35,4.18
36742,2018-08-26 02:19:45,"13,4",-13.7,-0.5,0.13,23.3,34.38,4.18
36748,2018-08-26 02:25:46,"13,4",-13.7,-0.2,0.13,23.24,35.52,4.17
36750,2018-08-26 02:27:47,"13,4",-13.5,-0.2,1.37,23.16,35.47,4.17
36752,2018-08-26 02:29:47,"13,4",-13.8,-0.1,0.46,23.16,34.85,4.18
36754,2018-08-26 02:31:47,"13,4",-13.6,0.0,0.98,23.25,33.62,4.19
36760,2018-08-26 02:37:48,"13,4",-13.7,-0.3,0.91,23.52,33.36,4.17
36762,2018-08-26 02:39:48,"13,4",-13.9,-0.3,0.85,23.52,33.85,4.17
36776,2018-08-26 02:53:50,"13,4",-13.5,-0.3,0.65,23.07,35.95,4.17
36778,2018-08-26 02:55:50,"13,4",-13.7,-0.1,0.65,23.05,35.74,4.17
36780,2018-08-26 02:57:51,"13,4",-13.7,-0.3,0.07,23.06,35.46,4.17
36784,2018-08-26 03:01:51,"13,4",-13.8,-0.3,0.2,23.05,34.64,4.17
36798,2018-08-26 03:15:53,"13,4",-13.6,-0.4,0.98,23.03,31.85,4.17
36802,2018-08-26 03:19:54,"13,4",-13.6,-0.4,0.85,23.0,32.93,4.17
36806,2018-08-26 03:23:54,"13,4",-13.8,-0.6,0.72,22.88,34.76,4.17
36812,2018-08-26 03:29:55,"13,4",-13.5,-0.3,0.46,22.28,36.25,4.17
36818,2018-08-26 03:35:56,"13,4",-13.8,-0.4,1.24,21.71,37.11,4.17
36822,2018-08-26 03:39:57,"13,4",-13.5,-0.3,1.63,21.68,36.97,4.17
36838,2018-08-26 03:55:59,"13,4",-13.7,-0.3,0.65,21.22,38.42,4.17
36844,2018-08-26 04:02:00,"13,4",-13.6,0.0,1.11,21.24,38.76,4.17
36850,2018-08-26 04:08:01,"13,4",-13.4,-0.3,0.98,21.19,39.13,4.17
36856,2018-08-26 04:14:01,"13,4",-13.8,-0.3,0.91,21.35,38.91,4.17
36858,2018-08-26 04:16:02,"13,4",-13.8,-0.1,0.0,21.4,38.0,4.17
36864,2018-08-26 04:22:03,"13,4",-13.8,-0.2,-0.2,21.46,38.31,4.17
36876,2018-08-26 04:34:04,"13,4",-14.0,-0.4,0.65,21.27,38.7,4.17
36878,2018-08-26 04:36:05,"13,4",-13.7,-0.4,0.07,21.18,39.23,4.17
36900,2018-08-26 04:58:08,"13,4",-13.9,-0.5,-0.07,20.58,40.97,4.17
36904,2018-08-26 05:02:09,"13,4",-13.5,-0.3,0.65,20.57,40.97,4.16
36910,2018-08-26 05:08:10,"13,4",-13.5,-0.3,0.07,20.48,40.79,4.17
36928,2018-08-26 05:26:12,"13,4",-13.5,-0.4,0.46,20.01,42.63,4.17
36932,2018-08-26 05:30:13,"13,4",-13.7,-0.3,0.2,19.96,42.75,4.16
36940,2018-08-26 05:38:14,"13,4",-13.8,-0.4,0.98,19.8,41.88,4.16
36946,2018-08-26 05:44:15,"13,4",-13.8,-0.1,0.85,19.84,40.72,4.16
36950,2018-08-26 05:48:16,"13,4",-13.5,-0.3,0.65,19.5,42.18,4.15
36970,2018-08-26 06:08:19,"13,4",-13.6,-0.2,1.96,19.03,37.59,4.16
36978,2018-08-26 06:16:20,"13,4",-13.5,-0.4,0.72,19.1,39.48,4.16
36992,2018-08-26 06:30:23,"13,4",-13.8,-0.1,1.31,18.74,46.07,4.15
36994,2018-08-26 06:32:23,"13,4",-13.8,-0.4,0.98,18.73,45.45,4.16
37006,2018-08-26 06:44:25,"13,4",-13.7,-0.3,0.98,18.6,46.53,4.16
37014,2018-08-26 06:52:26,"13,4",-13.7,-0.4,1.57,18.48,49.16,4.15
37022,2018-08-26 07:00:27,"13,4",-13.7,-0.5,0.26,18.47,52.08,4.15
37026,2018-08-26 07:04:28,"13,4",-13.7,-0.2,1.05,18.46,52.79,4.15
37038,2018-08-26 07:16:30,"13,4",-13.7,-0.4,0.85,18.33,58.21,4.15
37042,2018-08-26 07:20:31,"13,4",-14.4,-0.1,0.2,18.27,60.02,4.15
37060,2018-08-26 07:38:34,"13,4",-13.8,0.4,0.72,17.62,63.31,4.15
37062,2018-08-26 07:40:34,"13,4",-13.7,0.4,1.44,17.57,64.89,4.15
37068,2018-08-26 07:46:35,"13,4",-13.7,1.7,0.39,17.44,67.47,4.14
37070,2018-08-26 07:48:35,"13,4",-13.7,2.3,1.24,17.39,67.66,4.15
37082,2018-08-26 08:00:38,"13,4",-13.6,8.1,0.33,17.53,71.54,4.15
37084,2018-08-26 08:02:38,"13,4",-13.6,10.6,0.39,17.63,73.02,4.15
37086,2018-08-26 08:04:38,"13,4",-13.7,12.2,0.72,17.7,71.59,4.15
37092,2018-08-26 08:10:39,"13,4",13.6,18.4,0.46,17.83,70.47,4.15
37096,2018-08-26 08:14:40,"13,4",-13.4,22.4,0.59,17.93,68.57,4.15
37102,2018-08-26 08:20:41,"13,4",-13.8,29.7,0.91,17.92,72.62,4.15
37104,2018-08-26 08:22:41,"13,4",13.6,32.3,1.7,17.94,71.77,4.16
37118,2018-08-26 08:36:44,"13,4",31.5,50.9,0.91,18.08,71.28,4.16
37120,2018-08-26 08:38:44,"13,4",33.0,53.1,0.46,18.12,72.0,4.17
37138,2018-08-26 08:56:47,"13,4",61.4,81.5,1.24,18.43,74.31,4.17
37156,2018-08-26 09:14:50,"13,4",87.6,106.8,2.74,19.04,80.85,4.19
37162,2018-08-26 09:20:50,"13,4",81.1,116.0,2.61,19.28,80.88,4.19
37170,2018-08-26 09:28:52,"13,4",67.4,133.7,2.42,19.6,79.61,4.2
37184,2018-08-26 09:42:53,"13,4",54.3,157.3,2.42,20.14,78.08,4.21
37186,2018-08-26 09:44:54,"13,4",53.3,159.4,1.57,20.22,77.65,4.19
37190,2018-08-26 09:48:54,"13,4",50.2,165.7,2.03,20.38,77.49,4.21
37196,2018-08-26 09:54:55,"13,4",45.7,174.2,0.98,20.74,76.24,4.2
37198,2018-08-26 09:56:55,"13,4",45.1,177.3,1.37,20.84,76.8,4.2
37210,2018-08-26 10:08:57,"13,4",38.8,195.1,2.22,21.32,74.39,4.21
37218,2018-08-26 10:16:58,"13,4",35.3,201.1,1.37,21.66,71.82,4.21
37222,2018-08-26 10:20:58,"13,4",33.5,207.0,0.59,21.89,70.89,4.2
37232,2018-08-26 10:31:00,"13,4",29.1,223.3,1.37,22.37,68.61,4.21
37238,2018-08-26 10:37:00,"13,4",27.5,229.8,2.16,22.71,67.09,4.21
37250,2018-08-26 10:49:02,"13,4",24.0,245.8,2.35,23.17,66.05,4.2
37252,2018-08-26 10:51:02,"13,4",23.1,247.3,1.63,23.38,64.53,4.21
37254,2018-08-26 10:53:02,"13,4",23.1,249.6,2.29,23.48,64.84,4.21
37256,2018-08-26 10:55:03,"13,4",22.8,251.4,1.11,23.57,64.77,4.21
37272,2018-08-26 11:11:04,"13,4",19.4,270.2,1.76,24.58,61.37,4.21
37280,2018-08-26 11:19:05,"13,4",17.9,281.1,0.46,25.06,59.69,4.21
37282,2018-08-26 11:21:05,"13,4",18.4,281.9,1.5,25.22,58.58,4.21
37284,2018-08-26 11:23:06,"13,4",17.1,285.2,1.83,25.46,58.0,4.22
37286,2018-08-26 11:25:06,"13,4",17.3,287.8,1.18,25.55,56.81,4.21
37294,2018-08-26 11:33:07,"13,4",15.2,295.4,0.98,25.98,55.88,4.21
37300,2018-08-26 11:39:07,"13,4",14.1,300.1,1.05,26.43,53.29,4.22
37302,2018-08-26 11:41:07,"13,4",14.7,301.7,0.39,26.44,53.11,4.21
37304,2018-08-26 11:43:08,"13,4",14.8,304.0,1.44,26.56,52.32,4.21
37306,2018-08-26 11:45:08,"13,4",15.3,305.8,1.57,26.6,51.24,4.22
37316,2018-08-26 11:55:09,"13,4",13.5,314.4,1.11,27.12,49.11,4.21
37328,2018-08-26 12:07:10,"13,4",0.0,323.4,0.07,27.8,44.17,4.21
37336,2018-08-26 12:15:10,"13,4",0.0,329.2,0.98,28.69,44.28,4.21
37346,2018-08-26 12:25:11,"13,4",-0.2,334.4,0.72,28.98,43.37,4.21
37362,2018-08-26 12:41:12,"13,4",-0.5,341.7,0.0,30.38,37.62,4.21
37368,2018-08-26 12:47:13,"13,4",-0.1,344.4,2.16,30.66,35.34,4.21
37376,2018-08-26 12:55:13,"13,4",0.2,348.4,1.05,30.78,31.73,4.21
37380,2018-08-26 12:59:13,"13,4",-0.3,345.8,1.18,30.99,31.32,4.21
37382,2018-08-26 13:01:13,"13,4",-0.2,349.1,1.18,30.93,31.1,4.22
37388,2018-08-26 13:07:14,"13,4",-0.3,349.0,1.76,31.27,32.06,4.21
37392,2018-08-26 13:11:14,"13,4",-0.4,348.7,0.26,31.36,30.56,4.21
37394,2018-08-26 13:13:14,"13,4",-0.1,350.0,1.44,31.57,30.94,4.21
37404,2018-08-26 13:23:15,"13,4",0.0,351.4,1.57,32.52,24.18,4.21
37424,2018-08-26 13:43:16,"13,4",-0.2,351.0,1.11,33.86,22.07,4.21
37448,2018-08-26 14:07:17,"13,4",-0.2,344.3,1.76,35.02,18.24,4.21
37454,2018-08-26 14:13:17,"13,4",-0.2,344.7,0.33,35.53,18.95,4.21
37466,2018-08-26 14:25:17,"13,4",-0.1,341.6,0.59,35.84,16.71,4.22
37468,2018-08-26 14:27:18,"13,4",-0.5,339.2,0.72,35.9,16.64,4.21
37474,2018-08-26 14:33:18,"13,4",-0.1,341.5,3.0,35.84,16.82,4.21
37486,2018-08-26 14:45:18,"13,4",-0.4,323.3,2.87,35.87,16.48,4.21
37490,2018-08-26 14:49:18,"13,4",-0.2,324.2,0.91,35.63,16.43,4.21
37506,2018-08-26 15:05:19,"13,4",-0.1,318.4,2.35,37.11,14.45,4.21
37510,2018-08-26 15:09:19,"13,4",-0.2,314.7,1.89,36.85,13.74,4.21
37514,2018-08-26 15:13:19,"13,4",-0.1,312.2,2.55,36.72,13.97,4.21
37522,2018-08-26 15:21:20,"13,4",-0.5,305.4,1.44,37.16,13.05,4.22
37524,2018-08-26 15:23:20,"13,4",-0.1,303.9,1.76,37.16,12.89,4.22
37526,2018-08-26 15:25:20,"13,4",-0.1,300.9,1.89,37.47,13.22,4.22
37532,2018-08-26 15:31:20,"13,4",0.0,296.0,1.18,37.93,13.08,4.21
37546,2018-08-26 15:45:20,"13,4",0.0,279.5,2.68,37.19,13.44,4.22
37586,2018-08-26 16:25:22,"13,4",20.6,43.3,2.48,38.52,12.32,4.21
37604,2018-08-26 16:43:22,"13,4",16.2,41.3,2.61,38.1,12.62,4.21
37606,2018-08-26 16:45:22,"13,4",-0.3,41.2,2.03,38.18,12.54,4.22
37608,2018-08-26 16:47:22,"13,4",15.8,40.3,2.16,38.19,12.78,4.21
37610,2018-08-26 16:49:22,"13,4",16.4,39.9,1.83,37.92,12.73,4.23
37640,2018-08-26 17:19:23,"13,4",-0.2,37.7,1.76,38.04,12.62,4.22
